0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,10.25,10.5,10.75,11,11.25,11.5,11.75,12,12.25,12.5,12.75,13,13.25,13.5,13.75,14,14.25,14.5,14.75,15,15.25,15.5,15.75,16,16.25,16.5,16.75,17,17.25,17.5,17.75,18,18.25,18.5,18.75,19,19.25,19.5,19.75,20,20.25,20.5,20.75,21,21.25,21.5,21.75,22,22.25,22.5,22.75,23,23.25,23.5,23.75
17.124,17.153,17.259,17.301,17.426,17.496,17.422,17.443,17.462,17.461,17.202,17.217,17.26,17.287,17.353,17.195,17.111,16.996,16.926,16.617,16.687,17.841,18.353,19.399,20.326,21.381,23.798,23.598,23.278,23.159,22.862,22.237,21.831,21.667,21.553,21.637,20.722,20.807,21.009,21.145,21.15,21.401,21.611,21.274,20.874,20.803,20.729,20.873,21.043,21.037,20.889,20.662,20.141,20.051,19.992,19.77,19.896,19.961,19.836,19.812,19.665,19.664,19.619,20.066,20.112,20.164,20.793,21.122,20.884,21.893,22.024,22.327,22.606,22.444,22.707,22.733,22.862,22.821,23.121,22.634,22.472,21.927,21.966,21.419,21.13,20.923,21.142,20.712,20.591,19.67,19.003,18.607,18.288,17.54,17.451,17.328
29.16,29.053,29.124,29.071,29.191,29.215,29.171,29.148,29.244,29.232,29.164,29.202,29.152,29.22,29.194,29.079,29.05,28.917,28.898,28.633,28.492,28.285,28.017,27.852,27.691,27.963,28.273,28.316,29.217,28.895,29.403,29.354,29.052,29.129,29.13,29.184,29.12,29.038,29.189,28.819,28.801,29.516,29.248,29.244,28.71,29.095,28.951,28.826,28.956,29.087,29.219,29.26,29.305,29.139,29.08,29.018,28.939,29.142,29.22,28.82,28.739,28.838,28.68,28.476,28.646,28.331,28.282,28.32,28.265,28.26,28.096,28.12,28.562,28.606,28.73,28.347,28.753,28.779,28.861,29.052,28.716,28.604,28.953,29.044,28.862,28.709,28.772,29.01,29.059,29.189,29.36,29.404,29.18,29.118,29.267,29.207
14.611,14.574,14.524,14.529,14.554,14.524,14.544,14.535,14.508,14.498,14.514,14.473,14.503,14.474,14.464,14.427,14.419,14.442,14.479,14.463,14.472,14.205,14.018,13.871,14.148,15.172,15.539,15.436,16.205,15.89,15.343,15.269,14.939,14.877,14.849,14.92,14.79,14.791,14.859,14.865,15.016,15.251,14.896,14.902,14.851,14.896,14.726,14.621,14.771,14.79,14.806,14.96,14.605,14.467,14.57,14.626,14.653,14.663,14.591,14.593,14.448,14.369,14.357,14.259,14.277,14.266,14.465,14.814,15.02,15.709,15.727,16.076,17.468,17.115,16.627,16.435,16.108,16.612,16.022,15.671,14.881,14.804,14.912,14.867,14.84,14.834,14.966,15.049,15.313,14.977,14.781,14.786,14.71,14.71,14.688,14.695
